layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,warning,weak_rank_loss,xmax,xmin
359,Linear,0.029575376984089574,4096,4096,1.0,2.9350323285275097,-0.8856689350732427,-0.9587648749216148,True,0.4993,LAYER_TYPE.DENSE,-0.10555722308401798,1.76,-0.3018,_orig_mod.model.layers.25.self_attn.v_proj,0,57.53,4096,249,4096,1,0.12262769121367315,0.4993,115.25,success,0.70654296875,,34,0.499267578125,0.049407958984375
360,Linear,0.020199425258574988,4096,4096,1.0,3.461825526608685,-0.8303817333723225,-0.9684087797825195,True,0.5757,LAYER_TYPE.DENSE,-0.291923477793236,1.806,-0.2399,_orig_mod.model.layers.25.self_attn.o_proj,0,63.97,4096,208,4096,1,0.17069688783526443,0.5757,111.1,success,0.7587890625,,29,0.57568359375,0.05865478515625
363,Linear,0.03409761263839334,4096,11008,2.6875,2.762014238818079,-0.05942443964742265,-0.9901075657195552,True,0.9517,LAYER_TYPE.DENSE,0.9520281910616946,2.246,-0.02151,_orig_mod.model.layers.25.mlp.gate_proj,0,176.6,4096,637,4096,1,0.06981354600171687,0.9517,185.6,success,0.9755859375,,0,0.95166015625,0.070556640625
364,Linear,0.03316265542097485,4096,11008,2.6875,2.861477234521594,-0.21394711989068313,-0.9925185419347814,True,0.842,LAYER_TYPE.DENSE,0.7870165925381784,2.223,-0.07477,_orig_mod.model.layers.25.mlp.up_proj,0,167.1,4096,570,4096,1,0.07796870148753866,0.842,198.5,success,0.91748046875,,0,0.841796875,0.072509765625
365,Linear,0.03247016563016497,4096,11008,2.6875,5.805799169113891,-2.1063031165291117,-1.0110026929181821,True,0.4338,LAYER_TYPE.DENSE,-1.8234940968967228,2.238,-0.3628,_orig_mod.model.layers.25.mlp.down_proj,0,173.2,4096,142,4096,1,0.40329370744380955,0.4338,399.2,success,0.65869140625,,0,0.433837890625,0.129150390625
371,Linear,0.015962219022896518,4096,4096,1.0,2.217666073985232,2.6204843257052057,-0.8237502068689482,True,15.18,LAYER_TYPE.DENSE,2.70651480490094,2.037,1.182,_orig_mod.model.layers.26.self_attn.q_proj,0,108.7,4096,291,4096,1,0.0713808494087752,15.18,7.16,success,3.896484375,,45,15.1796875,0.0560302734375
372,Linear,0.012463681631125323,4096,4096,1.0,2.1995967687299736,2.6721663870118038,-0.8253575243457656,True,16.4,LAYER_TYPE.DENSE,2.7419803919043506,2.05,1.215,_orig_mod.model.layers.26.self_attn.k_proj,0,112.6,4096,481,4096,1,0.054696904547171576,16.4,6.863,success,4.05078125,,42,16.40625,0.036834716796875
373,Linear,0.03696092208850599,4096,4096,1.0,2.632259351816754,-0.6005484287775285,-0.9531392637527536,True,0.5913,LAYER_TYPE.DENSE,0.24538766235974455,1.781,-0.2281,_orig_mod.model.layers.26.self_attn.v_proj,0,60.4,4096,396,4096,1,0.0820241186443164,0.5913,102.2,success,0.76904296875,,35,0.59130859375,0.037445068359375
374,Linear,0.01712048676627731,4096,4096,1.0,3.3929407054403358,-1.0735476450807313,-0.9668014623057021,True,0.4827,LAYER_TYPE.DENSE,-0.42096610794877287,1.824,-0.3164,_orig_mod.model.layers.26.self_attn.o_proj,0,66.75,4096,168,4096,1,0.18461938355504762,0.4827,138.2,success,0.69482421875,,29,0.482666015625,0.0701904296875
377,Linear,0.030146011581647647,4096,11008,2.6875,2.8315279209710855,0.0023992658212497802,-0.990911224457964,True,1.002,LAYER_TYPE.DENSE,0.9294281557090517,2.254,0.0008473,_orig_mod.model.layers.26.mlp.gate_proj,0,179.1,4096,546,4096,1,0.07838215911062742,1.002,178.8,success,1.0009765625,,0,1.001953125,0.0789794921875
378,Linear,0.03210100381282399,4096,11008,2.6875,2.9335879827212588,-0.18299114491828164,-0.9933222006731901,True,0.866,LAYER_TYPE.DENSE,0.760797160561751,2.229,-0.06238,_orig_mod.model.layers.26.mlp.up_proj,0,169.5,4096,481,4096,1,0.0881640231795834,0.866,195.6,success,0.9306640625,,0,0.8662109375,0.081298828125
379,Linear,0.036503456407284474,4096,11008,2.6875,5.393814236450854,-1.95683787972802,-1.0093953754413647,True,0.4338,LAYER_TYPE.DENSE,-1.4892790077087075,2.244,-0.3628,_orig_mod.model.layers.26.mlp.down_proj,0,175.6,4096,157,4096,1,0.35066455148985465,0.4338,404.8,success,0.65869140625,,0,0.433837890625,0.131591796875
385,Linear,0.01023506711440103,4096,4096,1.0,2.1737864340159816,2.4837208279284164,-0.8261611830841743,True,13.9,LAYER_TYPE.DENSE,2.5958166110746084,2.037,1.143,_orig_mod.model.layers.27.self_attn.q_proj,0,109.06,4096,491,4096,1,0.0529722402165895,13.9,7.848,success,3.728515625,,47,13.8984375,0.0340576171875
386,Linear,0.012551571091525049,4096,4096,1.0,2.1883688146833054,2.7568318075600233,-0.8064715439931605,True,18.2,LAYER_TYPE.DENSE,2.8583246076017788,2.094,1.26,_orig_mod.model.layers.27.self_attn.k_proj,0,124.2,4096,547,4096,1,0.050810981404446474,18.2,6.824,success,4.265625,,42,18.203125,0.032989501953125
387,Linear,0.025739720725523885,4096,4096,1.0,2.8540155342549127,-0.37033917393957183,-0.9571575574447972,True,0.7417,LAYER_TYPE.DENSE,0.1819687372951639,1.804,-0.1298,_orig_mod.model.layers.27.self_attn.v_proj,0,63.62,4096,293,4096,1,0.10831274401583922,0.7417,85.8,success,0.861328125,,32,0.74169921875,0.0487060546875
388,Linear,0.018260445598512587,4096,4096,1.0,3.250839075129222,-0.2813531377278587,-0.9643904860904758,True,0.8193,LAYER_TYPE.DENSE,0.13206501603856113,1.838,-0.08655,_orig_mod.model.layers.27.self_attn.o_proj,0,68.9,4096,238,4096,1,0.14590022696154717,0.8193,84.06,success,0.9052734375,,29,0.8193359375,0.05914306640625
391,Linear,0.029343277258966738,4096,11008,2.6875,2.8658926947523113,-0.04265866582841308,-0.9917148831963727,True,0.9663,LAYER_TYPE.DENSE,0.918071920019517,2.258,-0.014885,_orig_mod.model.layers.27.mlp.gate_proj,0,180.9,4096,521,4096,1,0.08174624315127571,0.9663,187.1,success,0.98291015625,,0,0.96630859375,0.08203125
392,Linear,0.029144042335171316,4096,11008,2.6875,2.9025214138107778,-0.14597641876099127,-0.9933222006731901,True,0.8906,LAYER_TYPE.DENSE,0.7867145038064254,2.232,-0.0503,_orig_mod.model.layers.27.mlp.up_proj,0,171.0,4096,573,4096,1,0.07947897227049273,0.8906,192.0,success,0.94384765625,,0,0.890625,0.07373046875
393,Linear,0.037995561367580755,4096,11008,2.6875,6.847737627480731,-2.4040641377727763,-1.0069843992261385,True,0.4456,LAYER_TYPE.DENSE,-2.0505540457200535,2.246,-0.351,_orig_mod.model.layers.27.mlp.down_proj,0,176.1,4096,32,4096,1,1.0337437327478394,0.4456,395.2,success,0.66748046875,under-trained,0,0.445556640625,0.2086181640625
399,Linear,0.014955606418017964,4096,4096,1.0,2.2673284936880638,2.2551504597864187,-0.8518782627132536,True,9.875,LAYER_TYPE.DENSE,2.378711978541635,1.982,0.9946,_orig_mod.model.layers.28.self_attn.q_proj,0,96.0,4096,278,4096,1,0.07600931197480779,9.875,9.72,success,3.142578125,,44,9.875,0.05615234375
400,Linear,0.01304374942923936,4096,4096,1.0,2.299574777366283,2.290592063392196,-0.8486636277596188,True,9.914,LAYER_TYPE.DENSE,2.4480741881806947,2.004,0.996,_orig_mod.model.layers.28.self_attn.k_proj,0,101.1,4096,416,4096,1,0.06371689566503536,9.914,10.2,success,3.1484375,,42,9.9140625,0.04132080078125
401,Linear,0.026865615497898898,4096,4096,1.0,3.1120657469675375,-0.11710135089144817,-0.9515319462759362,True,0.917,LAYER_TYPE.DENSE,0.20949005822600286,1.79,-0.03763,_orig_mod.model.layers.28.self_attn.v_proj,0,61.66,4096,98,4096,1,0.21335085885608238,0.917,67.25,success,0.95751953125,,34,0.9169921875,0.091796875
402,Linear,0.010987138525027862,4096,4096,1.0,3.227790297604591,-0.38515197948101654,-0.9603721923984322,True,0.76,LAYER_TYPE.DENSE,0.11974322029079286,1.83,-0.1193,_orig_mod.model.layers.28.self_attn.o_proj,0,67.6,4096,169,4096,1,0.17136848443112238,0.76,89.0,success,0.87158203125,,31,0.759765625,0.07135009765625
405,Linear,0.026894589161256977,4096,11008,2.6875,2.862695779594515,0.04529747807982654,-0.9917148831963727,True,1.037,LAYER_TYPE.DENSE,0.9346238157602569,2.258,0.01582,_orig_mod.model.layers.28.mlp.gate_proj,0,181.2,4096,555,4096,1,0.07906703242686793,1.037,174.8,success,1.0185546875,,0,1.037109375,0.0789794921875
406,Linear,0.02773810706858837,4096,11008,2.6875,2.914363628301311,-0.045937158630909025,-0.9933222006731901,True,0.9644,LAYER_TYPE.DENSE,0.8042502067757527,2.234,-0.01576,_orig_mod.model.layers.28.mlp.up_proj,0,171.2,4096,573,4096,1,0.07997368787804485,0.9644,177.6,success,0.98193359375,,0,0.96435546875,0.07373046875
407,Linear,0.036305850801281236,4096,11008,2.6875,4.542739081104681,-0.8783811895104755,-1.0037697642725036,True,0.6406,LAYER_TYPE.DENSE,-0.49022404437402856,2.242,-0.1934,_orig_mod.model.layers.28.mlp.down_proj,0,174.8,4096,186,4096,1,0.25976623275870087,0.6406,272.8,success,0.80029296875,,0,0.640625,0.135009765625
413,Linear,0.02078341680897766,4096,4096,1.0,2.4171486529946513,2.348694247782889,-0.8655404612662021,True,9.37,LAYER_TYPE.DENSE,2.438274694819495,1.952,0.9717,_orig_mod.model.layers.29.self_attn.q_proj,0,89.56,4096,187,4096,1,0.10363217308238966,9.37,9.56,success,3.060546875,,46,9.3671875,0.07720947265625
414,Linear,0.014024703699586083,4096,4096,1.0,2.3321911907801165,2.400517104572503,-0.8583075326205235,True,10.7,LAYER_TYPE.DENSE,2.496272682720862,1.987,1.029,_orig_mod.model.layers.29.self_attn.k_proj,0,97.2,4096,414,4096,1,0.06547362504698072,10.7,9.08,success,3.271484375,,41,10.703125,0.042266845703125
415,Linear,0.025623059991645603,4096,4096,1.0,2.8475199880855726,-0.31926844592976056,-0.9555502399679798,True,0.7725,LAYER_TYPE.DENSE,0.22813184692108837,1.802,-0.1121,_orig_mod.model.layers.29.self_attn.v_proj,0,63.4,4096,267,4096,1,0.11306638708762043,0.7725,82.06,success,0.87890625,,33,0.7724609375,0.05133056640625
416,Linear,0.012726062715497366,4096,4096,1.0,3.4112817106326236,-0.5900617900349643,-0.9627831686136584,True,0.6714,LAYER_TYPE.DENSE,-0.06599506833111304,1.835,-0.173,_orig_mod.model.layers.29.self_attn.o_proj,0,68.44,4096,176,4096,1,0.18175719768215307,0.6714,101.94,success,0.8193359375,,32,0.67138671875,0.07110595703125
419,Linear,0.025750933961107836,4096,11008,2.6875,3.011571950304187,0.17324258808359963,-0.9917148831963727,True,1.142,LAYER_TYPE.DENSE,0.8976507355033698,2.254,0.05753,_orig_mod.model.layers.29.mlp.gate_proj,0,179.4,4096,308,4096,1,0.11461994952335165,1.142,157.1,success,1.068359375,,0,1.1416015625,0.1102294921875
420,Linear,0.023622231915644443,4096,11008,2.6875,3.1104980656567762,0.1282434962982881,-0.9925185419347814,True,1.1,LAYER_TYPE.DENSE,0.7739819741178395,2.229,0.04123,_orig_mod.model.layers.29.mlp.up_proj,0,169.1,4096,268,4096,1,0.12891918799817265,1.1,153.8,success,1.048828125,,0,1.099609375,0.111572265625
421,Linear,0.017807104513520133,4096,11008,2.6875,4.521682262476315,0.4103846145204028,-0.9981441531036425,True,1.232,LAYER_TYPE.DENSE,0.46293637246905095,2.23,0.09076,_orig_mod.model.layers.29.mlp.down_proj,0,170.1,4096,71,4096,1,0.41794679150935216,1.232,138.0,success,1.1103515625,,0,1.232421875,0.1884765625
427,Linear,0.020440400120212754,4096,4096,1.0,2.194988577607817,2.4264912791523914,-0.8341977704682616,True,12.75,LAYER_TYPE.DENSE,2.536239313050631,2.02,1.105,_orig_mod.model.layers.30.self_attn.q_proj,0,104.4,4096,459,4096,1,0.0557772901955062,12.75,8.19,success,3.5703125,,45,12.75,0.036834716796875
428,Linear,0.015223153449058002,4096,4096,1.0,2.2697779316101574,2.3118929518255804,-0.8510746039748449,True,10.445,LAYER_TYPE.DENSE,2.4471789667001933,2.016,1.019,_orig_mod.model.layers.30.self_attn.k_proj,0,103.7,4096,382,4096,1,0.06496749077502176,10.445,9.93,success,3.232421875,,41,10.4453125,0.0455322265625
429,Linear,0.012993833532378596,4096,4096,1.0,2.7237205614626037,1.6890259341101106,-0.9177782792627696,True,4.17,LAYER_TYPE.DENSE,1.7898693208312395,1.849,0.62,_orig_mod.model.layers.30.self_attn.v_proj,0,70.5,4096,274,4096,1,0.10413376739070561,4.17,16.9,success,2.04296875,,34,4.171875,0.05084228515625
430,Linear,0.022353131680062144,4096,4096,1.0,3.0471186561296117,0.9239554128205513,-0.9426917001534402,True,2.01,LAYER_TYPE.DENSE,1.165854349207574,1.852,0.3032,_orig_mod.model.layers.30.self_attn.o_proj,0,71.06,4096,252,4096,1,0.12895635400856434,2.01,35.34,success,1.41796875,,35,2.009765625,0.06060791015625
433,Linear,0.02050218838857762,4096,11008,2.6875,2.9793204984339576,0.7226452429673186,-0.987696589504329,True,1.748,LAYER_TYPE.DENSE,1.1028985907491429,2.242,0.2426,_orig_mod.model.layers.30.mlp.gate_proj,0,174.4,4096,288,4096,1,0.11663257888201574,1.748,99.75,success,1.322265625,,0,1.748046875,0.1116943359375
434,Linear,0.015207753671884428,4096,11008,2.6875,3.0232917946086406,1.0363041210035477,-0.9868929307659203,True,2.201,LAYER_TYPE.DENSE,1.2360213311734887,2.215,0.3428,_orig_mod.model.layers.30.mlp.up_proj,0,164.0,4096,260,4096,1,0.125479230370403,2.201,74.5,success,1.4833984375,,0,2.201171875,0.1097412109375
435,Linear,0.024434539166620917,4096,11008,2.6875,3.536323801908461,1.567862310611759,-0.9844819545506941,True,2.775,LAYER_TYPE.DENSE,1.6002903280773069,2.188,0.4434,_orig_mod.model.layers.30.mlp.down_proj,0,154.1,4096,286,4096,1,0.14997597043106314,2.775,55.53,success,1.666015625,,0,2.775390625,0.10736083984375
441,Linear,0.008425867204746695,4096,4096,1.0,1.9983644199541932,3.06194704580872,-0.7361514043823966,True,34.1,LAYER_TYPE.DENSE,3.1593073895865778,2.205,1.532,_orig_mod.model.layers.31.self_attn.q_proj,0,160.1,4096,357,4096,1,0.052839048326938684,34.1,4.695,success,5.83984375,over-trained,54,34.09375,0.04559326171875
442,Linear,0.008571726403639013,4096,4096,1.0,1.9459869722895227,2.860068743452863,-0.7409733568128489,True,29.48,LAYER_TYPE.DENSE,3.116109465069652,2.293,1.47,_orig_mod.model.layers.31.self_attn.k_proj,0,196.6,4096,644,4096,1,0.03727710885139963,29.48,6.668,success,5.4296875,over-trained,49,29.484375,0.0272369384765625
443,Linear,0.00909865474494248,4096,4096,1.0,2.6792826848126046,0.9157704489105583,-0.9242075491700393,True,2.197,LAYER_TYPE.DENSE,1.0830641669125207,1.734,0.3418,_orig_mod.model.layers.31.self_attn.v_proj,0,54.2,4096,229,4096,1,0.11097012335463309,2.197,24.66,success,1.482421875,,45,2.197265625,0.0458984375
444,Linear,0.01627708457506505,4096,4096,1.0,2.948148624738158,1.4827114665431165,-0.9266185253852656,True,3.184,LAYER_TYPE.DENSE,1.5014107405251318,1.761,0.503,_orig_mod.model.layers.31.self_attn.o_proj,0,57.62,4096,214,4096,1,0.13317269836234566,3.184,18.1,success,1.7841796875,,52,3.18359375,0.055206298828125
447,Linear,0.008815625086017631,4096,11008,2.6875,2.8053133333782307,1.8560544759411635,-0.9724270734745631,True,4.59,LAYER_TYPE.DENSE,1.9499143605007427,2.225,0.6616,_orig_mod.model.layers.31.mlp.gate_proj,0,167.5,4096,235,4096,1,0.11776565680203077,4.59,36.5,success,2.142578125,,0,4.58984375,0.11614990234375
448,Linear,0.00785915925909686,4096,11008,2.6875,2.764690806594745,2.1909634663590194,-0.9659978035672934,True,6.203,LAYER_TYPE.DENSE,2.2429258958698073,2.203,0.7925,_orig_mod.model.layers.31.mlp.up_proj,0,159.4,4096,427,4096,1,0.08539937369689571,6.203,25.69,success,2.490234375,,0,6.203125,0.07586669921875
449,Linear,0.020886532789926304,4096,11008,2.6875,2.941482141322471,2.3985718632854134,-0.9555502399679798,True,6.535,LAYER_TYPE.DENSE,2.4236111850661883,2.156,0.8154,_orig_mod.model.layers.31.mlp.down_proj,0,143.0,4096,403,4096,1,0.09671211410713851,6.535,21.88,success,2.556640625,,0,6.53515625,0.080322265625
454,Linear,0.019667082961088656,4096,32000,7.8125,2.076358099004432,6.074969594352811,-0.5999312482221169,True,843.5,LAYER_TYPE.DENSE,6.1421749672374375,3.352,2.926,_orig_mod.lm_head,0,2246.0,4096,2149,4096,1,0.023218736089211926,843.5,2.662,success,29.046875,,0,843.5,0.053466796875
